DIGNIDAD_CODIGO|DIGNIDAD_NOMBRE|PROVINCIA_CODIGO|PROVINCIA_NOMBRE|CANTON_CODIGO|CANTON_NOMBRE|CIRCUNSCRIPCION_CODIGO|CICUNSCRIPCION_NOMBRE|CIRCUNSCRIPCION|PARROQUIA_CODIGO|PARROQUIA_NOMBRE|JUNTA_SEXO|CANDIDATO_CODIGO|SUFRAGANTES|BLANCOS|NULOS|VOTOS|CANDIDATO_NOMBRE|OP_CODIGO|OP_NOMBRE
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5120.0|BOCANA|M|4778.0|223.0|10.0|26.0|2.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5155.0|CANDILEJOS|F|4778.0|333.0|54.0|31.0|3.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5155.0|CANDILEJOS|M|4778.0|455.0|70.0|23.0|2.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5200.0|SALITRE|F|4778.0|13491.0|1070.0|1124.0|100.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5200.0|SALITRE|M|4778.0|14051.0|1575.0|1297.0|107.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5765.0|PARAISO|F|4778.0|55.0|2.0|5.0|0.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5765.0|PARAISO|M|4778.0|107.0|7.0|10.0|0.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5990.0|SAN MATEO|F|4778.0|50.0|5.0|6.0|0.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|430.0|SALITRE|0.0|0.0||5990.0|SAN MATEO|M|4778.0|73.0|5.0|16.0|0.0|PATRICIO COELLO BAJAÑA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||1830.0|JESUS MARIA|F|23241.0|1114.0|105.0|173.0|33.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||1830.0|JESUS MARIA|M|23241.0|1232.0|220.0|157.0|47.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3370.0|SAN CARLOS|F|23241.0|1149.0|141.0|113.0|25.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3370.0|SAN CARLOS|M|23241.0|1243.0|205.0|93.0|36.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3740.0|SANTA ROSA DE FLANDES|F|23241.0|813.0|74.0|70.0|17.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3740.0|SANTA ROSA DE FLANDES|M|23241.0|850.0|101.0|66.0|31.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3990.0|TAURA|F|23241.0|2521.0|411.0|253.0|140.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||3990.0|TAURA|M|23241.0|2782.0|742.0|230.0|114.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||5675.0|NARANJAL|F|23241.0|18220.0|1110.0|1397.0|426.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|435.0|NARANJAL|0.0|0.0||5675.0|NARANJAL|M|23241.0|18930.0|1691.0|1476.0|480.0|GERMANIA ROMERO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|675.0|PALESTINA|0.0|0.0||5725.0|PALESTINA|F|9160.0|6004.0|502.0|511.0|26.0|CARLOS VELEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|675.0|PALESTINA|0.0|0.0||5725.0|PALESTINA|M|9160.0|6404.0|622.0|500.0|42.0|CARLOS VELEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|715.0|PEDRO CARBO|0.0|0.0||185.0|VALLE DE LA VIRGEN|F|13448.0|1166.0|180.0|86.0|1.0|JOSE GREGORIO SALAZAR|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|715.0|PEDRO CARBO|0.0|0.0||185.0|VALLE DE LA VIRGEN|M|13448.0|1143.0|184.0|115.0|9.0|JOSE GREGORIO SALAZAR|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|715.0|PEDRO CARBO|0.0|0.0||1670.0|SABANILLA|F|13448.0|1717.0|167.0|139.0|22.0|JOSE GREGORIO SALAZAR|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|715.0|PEDRO CARBO|0.0|0.0||1670.0|SABANILLA|M|13448.0|1753.0|187.0|152.0|6.0|JOSE GREGORIO SALAZAR|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|715.0|PEDRO CARBO|0.0|0.0||5735.0|PEDRO CARBO|F|13448.0|14418.0|1142.0|1754.0|234.0|JOSE GREGORIO SALAZAR|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|715.0|PEDRO CARBO|0.0|0.0||5735.0|PEDRO CARBO|M|13448.0|15442.0|1707.0|1665.0|234.0|JOSE GREGORIO SALAZAR|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||6525.0|ELOY ALFARO /DURAN|F|4568.0|57888.0|2413.0|5377.0|325.0|MARGARITA PATIÑO GOMEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||6525.0|ELOY ALFARO /DURAN|M|4568.0|57169.0|3009.0|5209.0|347.0|MARGARITA PATIÑO GOMEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7455.0|EL RECREO|F|4568.0|16081.0|894.0|1843.0|91.0|MARGARITA PATIÑO GOMEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7455.0|EL RECREO|M|4568.0|12774.0|777.0|1305.0|78.0|MARGARITA PATIÑO GOMEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7515.0|DIVINO NIÑO|F|4568.0|10708.0|630.0|1005.0|58.0|MARGARITA PATIÑO GOMEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|820.0|DURAN|0.0|0.0||7515.0|DIVINO NIÑO|M|4568.0|7997.0|456.0|822.0|50.0|MARGARITA PATIÑO GOMEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|870.0|SANTA LUCIA|0.0|0.0||6580.0|SANTA LUCIA|F|4624.0|14460.0|1176.0|1418.0|2183.0|PATRICIA AVILES JIMENEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|870.0|SANTA LUCIA|0.0|0.0||6580.0|SANTA LUCIA|M|4624.0|15566.0|1741.0|1591.0|2243.0|PATRICIA AVILES JIMENEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|920.0|LOMAS DE SARGENTILLO|0.0|0.0||6440.0|LOMAS DE SARGENTILLO|F|4341.0|6881.0|515.0|578.0|512.0|MARTHA DECKER MORA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|920.0|LOMAS DE SARGENTILLO|0.0|0.0||6440.0|LOMAS DE SARGENTILLO|M|4341.0|7032.0|799.0|530.0|455.0|MARTHA DECKER MORA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|986.0|ISIDRO AYORA|0.0|0.0||6710.0|ISIDRO AYORA|F|7780.0|4495.0|157.0|311.0|83.0|FULTON BAJAÑA MARTILLO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|9.0|GUAYAS|986.0|ISIDRO AYORA|0.0|0.0||6710.0|ISIDRO AYORA|M|7780.0|4700.0|276.0|299.0|111.0|FULTON BAJAÑA MARTILLO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||100.0|AMBUQUI/CHOTA|F|8574.0|2151.0|271.0|272.0|267.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||100.0|AMBUQUI/CHOTA|M|8574.0|2064.0|235.0|263.0|282.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||130.0|ANGOCHAGUA|F|8574.0|1622.0|323.0|259.0|103.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||130.0|ANGOCHAGUA|M|8574.0|1539.0|248.0|217.0|140.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||530.0|CAROLINA /GUALLUPI|F|8574.0|970.0|208.0|105.0|23.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||530.0|CAROLINA /GUALLUPI|M|8574.0|1114.0|301.0|137.0|31.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||2020.0|LA ESPERANZA|F|8574.0|3261.0|488.0|389.0|197.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||2020.0|LA ESPERANZA|M|8574.0|2998.0|349.0|340.0|200.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||2185.0|LITA|F|8574.0|1241.0|322.0|152.0|16.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||2185.0|LITA|M|8574.0|1382.0|337.0|159.0|25.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||3290.0|SALINAS|F|8574.0|749.0|53.0|55.0|28.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||3290.0|SALINAS|M|8574.0|743.0|96.0|71.0|56.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||3315.0|SAN ANTONIO|F|8574.0|6584.0|335.0|642.0|174.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||3315.0|SAN ANTONIO|M|8574.0|6155.0|367.0|691.0|160.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5165.0|CARANQUI|F|8574.0|5987.0|190.0|673.0|204.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5165.0|CARANQUI|M|8574.0|5636.0|251.0|655.0|220.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5440.0|GUAYAQUIL DE ALPACHACA|F|8574.0|4108.0|201.0|416.0|182.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5440.0|GUAYAQUIL DE ALPACHACA|M|8574.0|3383.0|171.0|340.0|172.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5915.0|SAGRARIO|F|8574.0|22818.0|822.0|2070.0|976.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5915.0|SAGRARIO|M|8574.0|20817.0|768.0|2199.0|898.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5960.0|SAN FRANCISCO|F|8574.0|22126.0|609.0|1924.0|883.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||5960.0|SAN FRANCISCO|M|8574.0|19806.0|544.0|1913.0|812.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||6780.0|LA DOLOROSA DEL PRIORATO|F|8574.0|1189.0|42.0|108.0|49.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|30.0|IBARRA|0.0|0.0||6780.0|LA DOLOROSA DEL PRIORATO|M|8574.0|1065.0|46.0|108.0|46.0|RUBEN AGAPITO CONGO MALDONADO|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||1040.0|DR MIGUEL EGAS/PEGUCHE|F|30770.0|2419.0|231.0|231.0|44.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||1040.0|DR MIGUEL EGAS/PEGUCHE|M|30770.0|2135.0|166.0|182.0|42.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||1215.0|EUGENIO ESPEJO|F|30770.0|2795.0|351.0|337.0|103.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||1215.0|EUGENIO ESPEJO|M|30770.0|2427.0|187.0|272.0|80.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||1360.0|GONZALEZ SUAREZ|F|30770.0|2422.0|250.0|258.0|28.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||1360.0|GONZALEZ SUAREZ|M|30770.0|2084.0|192.0|197.0|50.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||2785.0|PATAQUI|F|30770.0|152.0|25.0|8.0|4.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||2785.0|PATAQUI|M|30770.0|166.0|28.0|11.0|5.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3490.0|SAN JOSE DE QUICHINCHE|F|30770.0|3143.0|409.0|462.0|141.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3490.0|SAN JOSE DE QUICHINCHE|M|30770.0|3009.0|372.0|371.0|148.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3525.0|SAN JUAN DE ILUMAN|F|30770.0|3033.0|322.0|341.0|163.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3525.0|SAN JUAN DE ILUMAN|M|30770.0|2763.0|238.0|299.0|145.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3590.0|SAN PABLO|F|30770.0|4173.0|517.0|508.0|123.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3590.0|SAN PABLO|M|30770.0|3590.0|371.0|411.0|105.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3630.0|SAN RAFAEL|F|30770.0|2055.0|416.0|243.0|14.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3630.0|SAN RAFAEL|M|30770.0|1766.0|197.0|167.0|16.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3810.0|SELVA ALEGRE|F|30770.0|612.0|129.0|57.0|6.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||3810.0|SELVA ALEGRE|M|30770.0|800.0|175.0|72.0|15.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||5490.0|JORDAN|F|30770.0|12972.0|663.0|1243.0|513.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||5490.0|JORDAN|M|30770.0|11528.0|496.0|1094.0|564.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||5980.0|SAN LUIS|F|30770.0|8248.0|453.0|826.0|288.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|35.0|OTAVALO|0.0|0.0||5980.0|SAN LUIS|M|30770.0|7559.0|358.0|699.0|309.0|ANDRES PAVON MESA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||1715.0|IMBAYA|F|3303.0|541.0|52.0|30.0|75.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||1715.0|IMBAYA|M|3303.0|530.0|41.0|52.0|68.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||3400.0|SAN FCO.DE NATABUELA|F|3303.0|2162.0|109.0|177.0|627.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||3400.0|SAN FCO.DE NATABUELA|M|3303.0|1945.0|145.0|187.0|534.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||3465.0|SAN JOSE DE CHALTURA|F|3303.0|1266.0|111.0|121.0|214.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||3465.0|SAN JOSE DE CHALTURA|M|3303.0|1155.0|69.0|133.0|224.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||3640.0|SAN ROQUE|F|3303.0|3883.0|306.0|371.0|936.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||3640.0|SAN ROQUE|M|3303.0|3594.0|275.0|392.0|883.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||5025.0|ANDRADE MARIN/LOURDES|F|3303.0|1907.0|92.0|173.0|470.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||5025.0|ANDRADE MARIN/LOURDES|M|3303.0|1714.0|90.0|192.0|451.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||5050.0|ATUNTAQUI|F|3303.0|7658.0|137.0|613.0|2160.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|10.0|IMBABURA|45.0|ANTONIO ANTE|0.0|0.0||5050.0|ATUNTAQUI|M|3303.0|7119.0|187.0|683.0|2036.0|ROLANDO LOPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|520.0|BABA|0.0|0.0||1460.0|GUARE|F|22486.0|2449.0|254.0|315.0|37.0|MAIDA RAQUEL MONTOYA ESPINOZA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|520.0|BABA|0.0|0.0||1460.0|GUARE|M|22486.0|2765.0|500.0|377.0|68.0|MAIDA RAQUEL MONTOYA ESPINOZA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|520.0|BABA|0.0|0.0||1740.0|ISLA DE BEJUCAL|F|22486.0|2874.0|234.0|468.0|44.0|MAIDA RAQUEL MONTOYA ESPINOZA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|520.0|BABA|0.0|0.0||1740.0|ISLA DE BEJUCAL|M|22486.0|2981.0|444.0|453.0|54.0|MAIDA RAQUEL MONTOYA ESPINOZA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|520.0|BABA|0.0|0.0||5085.0|BABA|F|22486.0|8629.0|464.0|782.0|125.0|MAIDA RAQUEL MONTOYA ESPINOZA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|520.0|BABA|0.0|0.0||5085.0|BABA|M|22486.0|9571.0|940.0|1029.0|178.0|MAIDA RAQUEL MONTOYA ESPINOZA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|525.0|VINCES|0.0|0.0||140.0|ANTONIO SOTOMAYOR|F|25811.0|3214.0|344.0|396.0|35.0|JIMMY RICARDO PINCAY ARANA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|525.0|VINCES|0.0|0.0||140.0|ANTONIO SOTOMAYOR|M|25811.0|3790.0|634.0|418.0|31.0|JIMMY RICARDO PINCAY ARANA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|525.0|VINCES|0.0|0.0||6245.0|VINCES|F|25811.0|23964.0|1660.0|2927.0|181.0|JIMMY RICARDO PINCAY ARANA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|525.0|VINCES|0.0|0.0||6245.0|VINCES|M|25811.0|24795.0|2340.0|2925.0|238.0|JIMMY RICARDO PINCAY ARANA|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|540.0|QUEVEDO|0.0|0.0||5855.0|QUEVEDO|F|16700.0|27197.0|1644.0|3393.0|849.0|JOSE ALVAREZ YEPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
4.0|ALCALDE|12.0|LOS RÍOS|540.0|QUEVEDO|0.0|0.0||5855.0|QUEVEDO|M|16700.0|29534.0|2366.0|3215.0|1162.0|JOSE ALVAREZ YEPEZ|170.0|MOVIMIENTO JUSTICIA SOCIAL
